Married,Female,White,Age,Edu,Poverty
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,Y,3,N,1
Y,Y,Y,3,Y,0
N,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
Y,Y,Y,3,Y,0
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,Y,3,Y,0
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,N,3,Y,0
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,Y,3,N,0
Y,Y,N,3,N,1
N,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,0
N,Y,N,3,N,1
Y,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,N,3,Y,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
Y,Y,Y,3,N,0
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
Y,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,0
Y,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,Y,3,Y,0
N,Y,Y,3,N,1
N,Y,Y,3,N,1
Y,Y,Y,3,N,1
Y,Y,Y,3,Y,1
Y,Y,N,3,N,1
N,Y,N,3,N,1
N,Y,Y,3,Y,1
Y,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,N,1
Y,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,0
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,0
Y,Y,Y,3,N,1
Y,Y,Y,3,Y,1
N,Y,Y,3,Y,0
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,N,3,N,1
Y,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,N,0
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,0
Y,Y,Y,3,N,0
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,N,3,N,1
Y,Y,Y,3,Y,1
N,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,N,3,N,1
N,Y,Y,3,N,1
Y,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,0
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
Y,Y,Y,3,Y,1
Y,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
Y,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,Y,0
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,Y,1
Y,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,0
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
Y,Y,Y,3,N,0
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,0
N,Y,Y,3,Y,1
N,Y,N,3,Y,0
N,Y,N,3,N,1
Y,Y,Y,3,Y,0
N,Y,N,3,N,1
Y,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
Y,Y,Y,3,N,0
N,Y,Y,3,Y,0
N,Y,Y,3,Y,1
Y,Y,Y,3,Y,1
N,Y,N,3,N,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,N,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,Y,1
N,Y,Y,3,N,1
N,Y,Y,3,N,1
N,Y,N,3,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,N,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
N,N,Y,4,N,0
N,N,Y,4,Y,0
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,N,4,N,0
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,0
N,N,Y,4,Y,0
N,N,Y,4,Y,0
N,N,Y,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,N,0
Y,N,N,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,N,4,N,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,N,4,Y,1
Y,N,N,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,N,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,N,1
N,N,N,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,N,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,N,4,N,0
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,N,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,N,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,N,1
N,N,N,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,N,4,N,0
N,N,Y,4,Y,1
Y,N,N,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
N,N,N,4,Y,1
Y,N,Y,4,N,0
N,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
N,N,Y,4,N,1
N,N,Y,4,N,0
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,N,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,N,4,N,0
N,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,N,4,Y,1
N,N,N,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,N,4,N,1
N,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,N,4,N,1
N,N,N,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,N,0
N,N,N,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,N,4,Y,1
N,N,N,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,N,4,N,1
Y,N,N,4,N,0
Y,N,Y,4,N,1
N,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
N,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,N,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,N,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
N,N,Y,4,Y,0
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
N,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,N,4,Y,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
N,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,N,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,N,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,N,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
N,N,Y,4,N,1
N,N,Y,4,Y,0
N,N,N,4,Y,1
N,N,Y,4,N,1
Y,N,N,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,N,4,N,1
N,N,N,4,N,1
N,N,N,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,N,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,N,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,N,4,N,0
N,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,N,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,N,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,N,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,N,4,N,0
Y,N,Y,4,N,1
